Row  Column  Power
32  38  3.94824451996
32  50  3.55192699073
32  84  4.31156413623
32  106  4.57086186646
32  119  4.37242242608
32  164  3.9314914041
32  165  6.96537042515
32  189  4.0
32  190  4.0
32  191  4.0
32  192  4.0
32  193  4.0
32  194  4.0
32  195  4.0
32  196  4.0
32  197  4.0
32  198  4.0
32  199  4.0
32  200  4.0
32  201  4.0
32  202  4.0
32  203  4.0
32  204  4.0
32  205  4.0
32  206  4.0
32  207  4.0
32  208  4.0
32  209  4.0
32  210  3.42714662286
32  213  7.38847711317
32  222  3.57828313929
32  235  4.81843393748
32  252  3.4253206323
32  255  3.7849722478
32  299  7.0
32  305  4.35890522432
32  319  4.69241230665
32  366  3.85850306529
32  408  4.05912458793
32  411  7.45275246388
32  418  3.97899745645
32  435  5.57521803483
32  459  3.84633806512
32  462  4.85139458944
32  465  3.94016207177
32  489  4.36544043279
33  27  4.08008412878
33  98  4.50292570325
33  108  3.66274966861
33  112  3.50716211947
33  129  4.49377337691
33  189  4.0
33  190  4.0
33  191  4.0
33  192  4.0
33  193  4.0
33  194  4.0
33  195  4.0
33  196  4.0
33  197  4.0
33  198  4.0
33  199  4.0
33  200  4.0
33  201  4.0
33  202  4.0
33  203  4.0
33  204  4.0
33  205  4.0
33  206  4.0
33  207  4.0
33  208  4.0
33  209  4.0
33  231  5.12310659224
33  247  3.45976712731
33  299  7.0
33  301  3.64029117575
33  312  6.94242506669
33  313  3.43272668361
33  373  3.86848663158
33  407  4.00515620645
33  426  4.0869320695
33  443  4.75807524342
33  461  3.96227139189
33  467  3.49651859614
33  498  4.35916353926
34  76  4.29402366595
34  117  3.69144585854
34  168  3.89746125874
34  178  4.88436130431
34  189  4.0
34  190  4.0
34  191  4.0
34  192  4.0
34  193  4.0
34  194  4.0
34  195  4.0
34  196  4.0
34  197  4.0
34  198  4.0
34  199  4.0
34  200  4.0
34  201  4.0
34  202  4.0
34  203  4.0
34  204  4.0
34  205  4.0
34  206  4.0
34  207  4.0
34  208  4.0
34  209  4.0
34  244  3.80276306638
34  299  7.0
34  307  3.43313044834
34  382  4.41870467187
34  420  6.87114617733
34  427  3.86949891674
34  480  4.35951465501
34  493  5.16877263663
35  117  4.51596062012
35  121  4.74451118217
35  126  4.79974803655
35  140  5.72977314235
35  166  5.96696380902
35  188  3.64364121153
35  189  4.0
35  190  4.0
35  191  4.0
35  192  4.0
35  193  4.0
35  194  4.0
35  195  4.0
35  196  4.0
35  197  4.0
35  198  4.0
35  199  4.0
35  200  4.0
35  201  4.0
35  202  4.0
35  203  4.0
35  204  4.0
35  205  4.0
35  206  4.0
35  207  4.0
35  208  4.0
35  209  4.0
35  221  3.52892332385
35  236  3.98590357097
35  259  4.37077047736
35  290  5.29381464155
35  299  7.0
35  329  4.15793364914
35  356  5.59364604498
35  393  7.6398878485
35  461  5.19046414805
35  473  3.69584816832
36  40  3.95448421837
36  47  4.22146716693
36  56  3.45870660171
36  58  3.88846703541
36  81  3.53059640615
36  185  3.95602784448
36  189  4.0
36  190  4.0
36  191  4.0
36  192  4.0
36  193  4.0
36  194  4.0
36  195  4.0
36  196  4.0
36  197  4.0
36  198  4.0
36  199  4.0
36  200  4.0
36  201  4.0
36  202  4.0
36  203  4.0
36  204  4.0
36  205  4.0
36  206  4.0
36  207  4.0
36  208  4.0
36  209  4.0
36  299  7.0
36  327  4.26619232152
36  375  4.66372033611
36  445  5.37467943994
36  447  4.83102263595
37  62  4.53357043407
37  73  3.7742270554
37  74  4.47611898843
37  78  3.57672910838
37  91  3.90871515671
37  103  5.327625839
37  139  3.84372629642
37  144  4.14207427811
37  155  4.19822202046
37  189  4.0
37  190  4.0
37  191  4.0
37  192  4.0
37  193  4.0
37  194  4.0
37  195  4.0
37  196  4.0
37  197  4.0
37  198  4.0
37  199  4.0
37  200  4.0
37  201  4.0
37  202  4.0
37  203  4.0
37  204  4.0
37  205  4.0
37  206  4.0
37  207  4.0
37  208  4.0
37  209  4.0
37  210  3.43655396065
37  236  3.5585952598
37  262  3.73808670587
37  272  4.34833791158
37  293  5.6893414
37  294  4.07306600171
37  299  7.0
37  335  3.55943930056
37  349  4.74909961379
37  380  4.38676738988
37  453  4.87467067861
37  470  3.51306665603
38  7  3.45771531158
38  18  7.64266435386
38  110  3.72238684185
38  115  3.81550640343
38  133  3.57703128987
38  160  3.80962818305
38  166  3.53658763542
38  170  5.40182494291
38  180  5.19106992481
38  189  4.0
38  190  4.0
38  191  4.0
38  192  4.0
38  193  4.0
38  194  4.0
38  195  4.0
38  196  4.0
38  197  4.0
38  198  4.0
38  199  4.0
38  200  4.0
38  201  4.0
38  202  4.0
38  203  4.0
38  204  4.0
38  205  4.0
38  206  4.0
38  207  4.0
38  208  4.0
38  209  4.0
38  215  3.45795367063
38  278  4.38860159306
38  289  3.75671532302
38  290  5.55492356354
38  299  7.0
38  379  4.17982861689
38  394  4.04824936897
38  396  3.85669390444
38  407  3.60564508533
38  437  4.52605608179
38  482  4.59545247125
38  484  4.29682948724
39  65  5.51784725025
39  77  4.47035250802
39  144  3.72707121567
39  149  6.78997826701
39  164  3.58891693091
39  178  4.36209852135
39  189  4.0
39  190  4.0
39  191  4.0
39  192  4.0
39  193  4.0
39  194  4.0
39  195  4.0
39  196  4.0
39  197  4.0
39  198  4.0
39  199  4.0
39  200  4.0
39  201  4.0
39  202  4.0
39  203  4.0
39  204  4.0
39  205  4.0
39  206  4.0
39  207  4.0
39  208  4.0
39  209  4.0
39  217  3.53012547686
39  225  3.92006779639
39  275  4.33560631662
39  299  7.0
39  313  5.95335460789
39  325  3.47039898046
39  338  6.894908952
39  346  4.40665893521
39  374  3.53189279274
39  407  4.09439004662
39  446  3.9563425836
39  451  4.23440757938
40  36  5.15365424977
40  46  4.89570977065
40  87  4.17172520382
40  92  3.8001280662
40  187  4.72062880153
40  189  4.0
40  190  4.0
40  191  4.0
40  192  4.0
40  193  4.0
40  194  4.0
40  195  4.0
40  196  4.0
40  197  4.0
40  198  4.0
40  199  4.0
40  200  4.0
40  201  4.0
40  202  4.0
40  203  4.0
40  204  4.0
40  205  4.0
40  206  4.0
40  207  4.0
40  208  4.0
40  209  4.0
40  221  3.41013689956
40  227  3.6073399281
40  231  4.98256522527
40  290  4.15557749049
40  299  7.0
40  316  3.94710471746
40  324  3.58407971391
40  354  3.6913598848
40  371  3.91084731056
40  417  3.42701908564
40  450  4.5151366686
40  466  4.1760278656
40  481  4.38691724949
40  496  4.5227842699
41  2  4.31444440585
41  8  3.91776909004
41  21  3.50806757358
41  26  6.55853383315
41  35  5.71858104121
41  96  4.29385126499
41  189  4.0
41  190  4.0
41  191  4.0
41  192  4.0
41  193  4.0
41  194  4.0
41  195  4.0
41  196  4.0
41  197  4.0
41  198  4.0
41  199  4.0
41  200  4.0
41  201  4.0
41  202  4.0
41  203  4.0
41  204  4.0
41  205  4.0
41  206  4.0
41  207  4.0
41  208  4.0
41  209  4.0
41  299  7.0
41  358  3.41518279847
41  381  6.34775597232
41  436  3.78173063023
42  71  4.77996391281
42  91  4.017967822
42  108  4.08528552713
42  111  3.72750513383
42  179  3.53983609418
42  189  4.0
42  190  4.0
42  191  4.0
42  192  4.0
42  193  4.0
42  194  4.0
42  195  4.0
42  196  4.0
42  197  4.0
42  198  4.0
42  199  4.0
42  200  4.0
42  201  4.0
42  202  4.0
42  203  4.0
42  204  4.0
42  205  4.0
42  206  4.0
42  207  4.0
42  208  4.0
42  209  4.0
42  231  3.42635019651
42  261  5.83759154699
42  265  5.12283526227
42  267  4.96492449388
42  282  4.43641037969
42  299  7.0
42  364  4.21967566038
42  374  3.9866062977
42  393  4.88115203449
42  456  3.98020208666
42  471  4.17581256205
42  482  3.52554923522
42  484  4.75243829468
42  490  3.75557883624
42  492  3.41227218929
43  19  3.4866408755
43  38  4.12271133176
43  54  5.1197754188
43  105  7.84675391671
43  106  5.40320705276
43  124  4.16419618725
43  128  3.5604300118
43  133  8.97889990534
43  172  3.88726145132
43  189  4.0
43  190  4.0
43  191  4.0
43  192  4.0
43  193  4.0
43  194  4.0
43  195  4.0
43  196  4.0
43  197  4.0
43  198  4.0
43  199  4.0
43  200  4.0
43  201  4.0
43  202  4.0
43  203  4.0
43  204  4.0
43  205  4.0
43  206  4.0
43  207  4.0
43  208  4.0
43  209  4.0
43  229  3.55710285829
43  276  4.00034132297
43  299  7.0
43  302  4.08351990749
43  307  4.21587520634
43  316  3.97265489399
43  339  4.54512481191
43  356  3.62373867405
43  389  5.14431695092
43  398  3.62311176989
43  437  6.66521052998
43  490  3.47290265802
43  498  5.72908055483
44  11  4.98688534095
44  48  4.12732135532
44  50  5.22508537497
44  73  3.66037990442
44  94  3.54688651348
44  172  3.72960791703
44  182  5.7107049079
44  189  4.0
44  190  4.0
44  191  4.0
44  192  4.0
44  193  4.0
44  194  4.0
44  195  4.0
44  196  4.0
44  197  4.0
44  198  4.0
44  199  4.0
44  200  4.0
44  201  4.0
44  202  4.0
44  203  4.0
44  204  4.0
44  205  4.0
44  206  4.0
44  207  4.0
44  208  4.0
44  209  4.0
44  277  4.0302991987
44  279  4.69948219925
44  292  4.2155933547
44  299  7.0
44  338  5.52732151427
44  435  3.48575473276
45  38  5.14396873309
45  58  5.1503656197
45  140  5.72368400191
45  176  3.86235779059
45  182  4.91611868639
45  189  4.0
45  190  4.0
45  191  4.0
45  192  4.0
45  193  4.0
45  194  4.0
45  195  4.0
45  196  4.0
45  197  4.0
45  198  4.0
45  199  4.0
45  200  4.0
45  201  4.0
45  202  4.0
45  203  4.0
45  204  4.0
45  205  4.0
45  206  4.0
45  207  4.0
45  208  4.0
45  209  4.0
45  219  4.01665222463
45  263  6.00512453314
45  271  4.10347365679
45  291  4.53535487091
45  299  7.0
45  336  6.09239716602
45  343  3.73239110523
45  364  4.33085971838
45  381  8.84959565141
45  401  4.74741417705
45  480  4.1126423326
46  9  5.01931485525
46  54  4.96525085485
46  58  5.53241545632
46  72  3.90745547264
46  104  3.74197614932
46  157  5.63773704259
46  163  3.80564642771
46  177  5.44871707268
46  181  4.377414284
46  189  4.0
46  190  4.0
46  191  4.0
46  192  4.0
46  193  4.0
46  194  4.0
46  195  4.0
46  196  4.0
46  197  4.0
46  198  4.0
46  199  4.0
46  200  4.0
46  201  4.0
46  202  4.0
46  203  4.0
46  204  4.0
46  205  4.0
46  206  4.0
46  207  4.0
46  208  4.0
46  209  4.0
46  217  3.75270803257
46  236  4.49472658934
46  250  4.54155187007
46  265  3.45481972178
46  273  4.16786785747
46  299  7.0
46  305  3.8879385669
46  339  3.9522158388
46  350  6.01754988547
46  366  4.09294535953
46  369  4.70103372282
46  388  4.16240162258
46  393  3.48644081694
46  398  3.96900592722
46  403  3.82054717532
46  421  3.59433020339
46  439  3.55205803695
46  440  3.85326641972
47  18  5.18877457073
47  99  5.38934629476
47  128  5.09127902623
47  159  3.50016413821
47  169  3.68066781466
47  189  4.0
47  190  4.0
47  191  4.0
47  192  4.0
47  193  4.0
47  194  4.0
47  195  4.0
47  196  4.0
47  197  4.0
47  198  4.0
47  199  4.0
47  200  4.0
47  201  4.0
47  202  4.0
47  203  4.0
47  204  4.0
47  205  4.0
47  206  4.0
47  207  4.0
47  208  4.0
47  209  4.0
47  215  5.53278664896
47  240  5.15570080684
47  253  3.8433999428
47  294  6.42684410032
47  299  7.0
47  332  5.69627578581
47  360  3.50902512051
47  370  5.84479421931
47  427  3.9648361516
47  488  5.04416126299
48  18  4.01543918925
48  58  3.91246339133
48  70  4.43935477452
48  71  3.86441611476
48  83  4.32520327982
48  102  4.84929067036
48  106  5.48273716992
48  116  3.55909444954
48  117  3.6372863691
48  128  3.6254490357
48  188  3.77784950099
48  189  4.0
48  190  4.0
48  191  4.0
48  192  4.0
48  193  4.0
48  194  4.0
48  195  4.0
48  196  4.0
48  197  4.0
48  198  4.0
48  199  4.0
48  200  4.0
48  201  4.0
48  202  4.0
48  203  4.0
48  204  4.0
48  205  4.0
48  206  4.0
48  207  4.0
48  208  4.0
48  209  4.0
48  229  4.36527944944
48  299  7.0
48  333  4.63966818666
48  341  4.6149997896
48  346  3.60171440945
48  356  8.13441710308
48  369  3.53060276771
48  425  4.53789929918
49  5  4.33902772941
49  21  4.62067190344
49  24  5.16742130151
49  34  4.34691271421
49  84  5.17162152985
49  98  3.66928684209
49  160  4.89147972663
49  164  4.13544535406
49  177  3.49845272922
49  189  4.0
49  190  4.0
49  191  4.0
49  192  4.0
49  193  4.0
49  194  4.0
49  195  4.0
49  196  4.0
49  197  4.0
49  198  4.0
49  199  4.0
49  200  4.0
49  201  4.0
49  202  4.0
49  203  4.0
49  204  4.0
49  205  4.0
49  206  4.0
49  207  4.0
49  208  4.0
49  209  4.0
49  240  7.38795328812
49  250  3.71049521802
49  262  3.90605629705
49  299  7.0
49  327  3.91031959921
49  351  5.43560514808
49  365  3.84706310678
49  368  4.77508566345
49  435  6.42370630232
49  450  5.38501444796
49  458  3.52637274018
49  459  7.083989628
49  481  3.50104453364
49  487  5.07526303172
50  25  5.36245981382
50  48  3.80650325301
50  56  4.87517124964
50  101  4.19454081454
50  168  4.74921895361
50  181  4.40461448133
50  189  4.0
50  190  4.0
50  191  4.0
50  192  4.0
50  193  4.0
50  194  4.0
50  195  4.0
50  196  4.0
50  197  4.0
50  198  4.0
50  199  4.0
50  200  4.0
50  201  4.0
50  202  4.0
50  203  4.0
50  204  4.0
50  205  4.0
50  206  4.0
50  207  4.0
50  208  4.0
50  209  4.0
50  280  4.68019548445
50  289  4.75323831772
50  299  7.0
50  312  3.46163767778
50  349  5.09943067283
50  367  5.18471693076
50  379  4.35509703885
50  385  3.78894457426
50  388  4.17334579825
50  400  6.89136379736
50  406  3.57168325107
50  429  3.62863610283
50  433  4.76086610995
50  455  3.53523985239
51  50  4.14140810095
51  53  4.05342631634
51  58  4.08967607527
51  82  3.91761746411
51  130  4.55317704437
51  134  3.52673838122
51  189  4.0
51  190  4.0
51  191  4.0
51  192  4.0
51  193  4.0
51  194  4.0
51  195  4.0
51  196  4.0
51  197  4.0
51  198  4.0
51  199  4.0
51  200  4.0
51  201  4.0
51  202  4.0
51  203  4.0
51  204  4.0
51  205  4.0
51  206  4.0
51  207  4.0
51  208  4.0
51  209  4.0
51  275  3.81091441551
51  299  7.0
51  409  3.71647083098
51  446  4.69605672321
51  453  3.54852555172
52  3  3.64141003235
52  20  3.82775490689
52  47  3.92141308627
52  49  4.28520621695
52  68  3.48045734013
52  146  3.41977905468
52  155  3.45056999402
52  156  4.1118379614
52  164  4.749260413
52  169  3.63549805036
52  189  4.0
52  190  4.0
52  191  4.0
52  192  4.0
52  193  4.0
52  194  4.0
52  195  4.0
52  196  4.0
52  197  4.0
52  198  4.0
52  199  4.0
52  200  4.0
52  201  4.0
52  202  4.0
52  203  4.0
52  204  4.0
52  205  4.0
52  206  4.0
52  207  4.0
52  208  4.0
52  209  4.0
52  227  4.21482190135
52  242  4.35470050577
52  294  3.7455317539
52  299  7.0
52  351  6.5284825218
52  360  4.6385962561
52  394  5.04993734948
52  415  5.12841089946
52  435  4.20369733929
52  465  4.12516353757
52  493  6.82036594465
52  496  4.54717146476
53  0  4.34029543305
53  40  4.57744701162
53  61  4.36710443981
53  67  5.49914821013
53  86  5.43736851667
53  106  3.6377400332
53  158  3.4296669768
53  170  3.43664210514
53  181  8.24164926179
53  189  4.0
53  190  4.0
53  191  4.0
53  192  4.0
53  193  4.0
53  194  4.0
53  195  4.0
53  196  4.0
53  197  4.0
53  198  4.0
53  199  4.0
53  200  4.0
53  201  4.0
53  202  4.0
53  203  4.0
53  204  4.0
53  205  4.0
53  206  4.0
53  207  4.0
53  208  4.0
53  209  4.0
53  271  6.28829285183
53  293  5.03835195723
53  299  7.0
53  341  4.12410603984
53  351  4.19001263004
53  372  3.60734193594
53  410  4.34388872532
53  418  7.1279985343
53  472  3.79135102621
53  477  3.69469009235
53  481  3.89603235212
54  37  3.73712235244
54  65  3.5277753424
54  88  7.08149931365
54  111  5.10158939142
54  189  4.0
54  190  4.0
54  191  4.0
54  192  4.0
54  193  4.0
54  194  4.0
54  195  4.0
54  196  4.0
54  197  4.0
54  198  4.0
54  199  4.0
54  200  4.0
54  201  4.0
54  202  4.0
54  203  4.0
54  204  4.0
54  205  4.0
54  206  4.0
54  207  4.0
54  208  4.0
54  209  4.0
54  255  3.58036967327
54  273  3.77484610121
54  277  3.50501349887
54  292  4.26422001593
54  299  7.0
54  370  4.28990663819
54  407  3.60442627215
54  432  4.69637387659
54  461  3.88922519098
54  470  6.33775887929
54  478  4.62219664121
55  10  4.99302711096
55  26  5.01549249633
55  32  4.15924509509
55  38  3.76926773418
55  55  4.30872897978
55  103  3.77173373349
55  115  4.38819834544
55  123  3.51314619551
55  124  4.29082538485
55  159  4.10412182704
55  178  3.78319553347
55  184  4.59037042304
55  189  4.0
55  190  4.0
55  191  4.0
55  192  4.0
55  193  4.0
55  194  4.0
55  195  4.0
55  196  4.0
55  197  4.0
55  198  4.0
55  199  4.0
55  200  4.0
55  201  4.0
55  202  4.0
55  203  4.0
55  204  4.0
55  205  4.0
55  206  4.0
55  207  4.0
55  208  4.0
55  209  4.0
55  220  3.77844685739
55  239  4.83500426261
55  250  3.97371616844
55  275  4.78972540837
55  294  5.4948284392
55  299  7.0
55  374  3.86886985845
55  419  5.74989109836
55  436  3.84625440155
55  444  5.6309127204
55  447  4.84909477246
56  5  5.38707504775
56  41  4.32890918816
56  72  3.81800336595
56  98  3.65660064044
56  107  4.47662343812
56  108  4.01720390056
56  141  3.88774451861
56  153  3.62844856199
56  158  3.87322463225
56  166  5.12945339362
56  189  4.0
56  190  4.0
56  191  4.0
56  192  4.0
56  193  4.0
56  194  4.0
56  195  4.0
56  196  4.0
56  197  4.0
56  198  4.0
56  199  4.0
56  200  4.0
56  201  4.0
56  202  4.0
56  203  4.0
56  204  4.0
56  205  4.0
56  206  4.0
56  207  4.0
56  208  4.0
56  209  4.0
56  240  5.74991382354
56  242  3.59492647036
56  299  7.0
56  301  5.39553281879
56  316  4.42160293691
56  366  3.53143881027
56  368  3.98202161945
56  374  3.60929848852
56  389  4.01592511648
56  396  4.69813440388
56  437  3.43189354966
56  452  4.07341067853
57  17  5.16111318722
57  26  3.97415972409
57  73  4.97364357045
57  98  3.81993548083
57  111  4.7059392754
57  153  6.6409477185
57  162  3.40063971295
57  170  4.01662936209
57  175  3.4046664976
57  189  4.0
57  190  4.0
57  191  4.0
57  192  4.0
57  193  4.0
57  194  4.0
57  195  4.0
57  196  4.0
57  197  4.0
57  198  4.0
57  199  4.0
57  200  4.0
57  201  4.0
57  202  4.0
57  203  4.0
57  204  4.0
57  205  4.0
57  206  4.0
57  207  4.0
57  208  4.0
57  209  4.0
57  216  4.1622888355
57  252  4.17260153017
57  299  7.0
57  401  4.01737298958
57  404  3.83886491203
57  417  4.06992588381
57  446  4.03635327604
57  499  5.4480568993
58  19  4.1361616836
58  67  3.77234684729
58  88  3.48839996744
58  96  4.6020648377
58  117  4.30607667236
58  119  5.7689132216
58  137  3.7205479885
58  164  4.19143570747
58  189  4.0
58  190  4.0
58  191  4.0
58  192  4.0
58  193  4.0
58  194  4.0
58  195  4.0
58  196  4.0
58  197  4.0
58  198  4.0
58  199  4.0
58  200  4.0
58  201  4.0
58  202  4.0
58  203  4.0
58  204  4.0
58  205  4.0
58  206  4.0
58  207  4.0
58  208  4.0
58  209  4.0
58  241  3.40564238755
58  251  4.93199536712
58  252  3.98470326335
58  279  4.52497204649
58  299  7.0
58  367  5.04830766183
58  383  6.69315165115
58  412  4.46955532445
58  434  3.9885387604
58  452  4.1636137731
58  467  4.43584820648
59  1  4.72033483217
59  2  3.83240740093
59  16  4.72764084041
59  60  3.71304725941
59  101  4.72532551485
59  109  4.14110983504
59  110  3.57945867118
59  124  3.60295387791
59  126  5.8275285475
59  136  4.39740650868
59  189  4.0
59  190  4.0
59  191  4.0
59  192  4.0
59  193  4.0
59  194  4.0
59  195  4.0
59  196  4.0
59  197  4.0
59  198  4.0
59  199  4.0
59  200  4.0
59  201  4.0
59  202  4.0
59  203  4.0
59  204  4.0
59  205  4.0
59  206  4.0
59  207  4.0
59  208  4.0
59  209  4.0
59  234  4.24175617453
59  274  5.58360035427
59  299  7.0
59  301  3.72303110007
59  315  4.1799657984
59  335  3.53440042083
59  342  3.68948578726
59  362  3.79255922996
59  375  4.99445115018
59  401  3.58993801641
59  427  4.94622514697
59  428  3.95942216064
60  14  3.74695629335
60  46  6.49132990136
60  51  4.69972215025
60  55  5.7397436172
60  86  10.3082360514
60  91  3.58824905172
60  158  4.23192702785
60  189  4.0
60  190  4.0
60  191  4.0
60  192  4.0
60  193  4.0
60  194  4.0
60  195  4.0
60  196  4.0
60  197  4.0
60  198  4.0
60  199  4.0
60  200  4.0
60  201  4.0
60  202  4.0
60  203  4.0
60  204  4.0
60  205  4.0
60  206  4.0
60  207  4.0
60  208  4.0
60  209  4.0
60  219  5.18985789481
60  222  3.70885277954
60  294  4.57835386929
60  299  7.0
60  322  3.82556826026
60  387  6.32389496995
60  436  4.5067019159
60  439  4.76486407529
60  448  4.4112738722
61  26  5.40422473845
61  86  4.05505828497
61  119  3.49076391544
61  189  4.0
61  190  4.0
61  191  4.0
61  192  4.0
61  193  4.0
61  194  4.0
61  195  4.0
61  196  4.0
61  197  4.0
61  198  4.0
61  199  4.0
61  200  4.0
61  201  4.0
61  202  4.0
61  203  4.0
61  204  4.0
61  205  4.0
61  206  4.0
61  207  4.0
61  208  4.0
61  209  4.0
61  217  6.49263596857
61  299  7.0
61  300  3.90009213312
61  307  3.5582801473
61  323  3.5490496963
61  362  5.00239591267
61  373  3.62752331785
61  484  4.03798137646
62  2  4.5050253319
62  73  4.50230203378
62  129  3.7834478971
62  166  3.52413491483
62  189  4.0
62  190  4.0
62  191  4.0
62  192  4.0
62  193  4.0
62  194  4.0
62  195  4.0
62  196  4.0
62  197  4.0
62  198  4.0
62  199  4.0
62  200  4.0
62  201  4.0
62  202  4.0
62  203  4.0
62  204  4.0
62  205  4.0
62  206  4.0
62  207  4.0
62  208  4.0
62  209  4.0
62  277  4.27407908308
62  299  7.0
62  311  4.10758964978
62  315  4.26263694532
62  333  4.17676651339
62  374  4.1704410535
62  387  3.60484374332
62  421  3.77883733017
62  452  3.42994707017
63  21  5.13006264115
63  73  3.43791305803
63  155  5.97275160421
63  161  3.63760814904
63  189  4.0
63  190  4.0
63  191  4.0
63  192  4.0
63  193  4.0
63  194  4.0
63  195  4.0
63  196  4.0
63  197  4.0
63  198  4.0
63  199  4.0
63  200  4.0
63  201  4.0
63  202  4.0
63  203  4.0
63  204  4.0
63  205  4.0
63  206  4.0
63  207  4.0
63  208  4.0
63  209  4.0
63  250  7.54830963542
63  251  3.97875439767
63  275  4.2835722004
63  279  4.98502235109
63  299  7.0
63  338  5.52489296731
63  381  3.70424901267
63  432  4.63725258159
63  474  3.69440440818
